station,state,latitude,longitude,elevation,date,TMIN,TMAX,TAVG,AWND,WDF5,WSF5,SNOW,SNWD,PRCP
PLATTSBURGH INTL AP,NY,44.65,-73.4667,71.3,20170216,24.26,29.12,,6.71082,320,23.935258,,0,0.01181103
PLATTSBURGH INTL AP,NY,44.65,-73.4667,71.3,20170219,37.04,51.08,,8.500372,320,27.066974,0,0,0
PLATTSBURGH INTL AP,NY,44.65,-73.4667,71.3,20170224,32,48.02,,4.250186,320,12.974252,,0,0.01181103
PLATTSBURGH INTL AP,NY,44.65,-73.4667,71.3,20170303,7.16,22.1,,7.381902,320,29.08022,,0,0
PLATTSBURGH INTL AP,NY,44.65,-73.4667,71.3,20170311,-2.74,10.22,,10.513618,320,36.014734,,0,0
PLATTSBURGH INTL AP,NY,44.65,-73.4667,71.3,20170322,11.12,33.98,,12.974252,320,36.90951,,0,0
PLATTSBURGH INTL AP,NY,44.65,-73.4667,71.3,20170329,33.98,41,,10.289924,320,25.053728,,0,0.01968505
PLATTSBURGH INTL AP,NY,44.65,-73.4667,71.3,20170402,30.2,50,,5.59235,320,21.027236,0,0,0
PLATTSBURGH INTL AP,NY,44.65,-73.4667,71.3,20170408,27.14,48.02,,11.408394,320,31.093466,0,0,0
PLATTSBURGH INTL AP,NY,44.65,-73.4667,71.3,20170417,39.02,53.06,,8.052984,320,23.935258,,0,0
PLATTSBURGH INTL AP,NY,44.65,-73.4667,71.3,20170602,44.06,60.08,,5.368656,320,25.053728,,0,0
PLATTSBURGH INTL AP,NY,44.65,-73.4667,71.3,20170820,59,82.04,,4.026492,320,23.040482,0,0,0
PLATTSBURGH INTL AP,NY,44.65,-73.4667,71.3,20170901,46.04,62.96,,8.276678,320,29.974996,0,0,0
NW FLORIDA BEACHES INTL AP,FL,30.3489,-85.7881,17.4,20170225,51.08,78.08,,9.171454,320,25.948504,0,0,0
NW FLORIDA BEACHES INTL AP,FL,30.3489,-85.7881,17.4,20170313,48.92,53.06,,8.276678,320,25.053728,0,0,0.38188997
NW FLORIDA BEACHES INTL AP,FL,30.3489,-85.7881,17.4,20170315,32,55.04,,9.395148,320,27.066974,0,0,0
NW FLORIDA BEACHES INTL AP,FL,30.3489,-85.7881,17.4,20170608,66.02,86,,4.921268,320,19.01399,0,0,0
NW FLORIDA BEACHES INTL AP,FL,30.3489,-85.7881,17.4,20170615,71.96,82.04,,4.921268,320,27.066974,0,0,0.55905542
NW FLORIDA BEACHES INTL AP,FL,30.3489,-85.7881,17.4,20170816,75.92,93.02,,4.47388,320,27.96175,0,0,0.40944904
NW FLORIDA BEACHES INTL AP,FL,30.3489,-85.7881,17.4,20170902,71.96,87.98,,2.684328,320,25.053728,0,0,0.09055123
POMPANO BEACH AIRPARK,FL,26.25,-80.1083,6.4,20170129,51.08,62.96,,7.158208,320,25.053728,0,,0.46063017
POMPANO BEACH AIRPARK,FL,26.25,-80.1083,6.4,20170209,69.08,89.06,,9.171454,320,38.922756,0,0,0
POMPANO BEACH AIRPARK,FL,26.25,-80.1083,6.4,20170506,69.98,82.04,,8.94776,320,23.040482,0,0,0
POMPANO BEACH AIRPARK,FL,26.25,-80.1083,6.4,20170507,62.06,82.94,,7.605596,320,17.000744,0,0,0
POMPANO BEACH AIRPARK,FL,26.25,-80.1083,6.4,20170615,77,89.06,,7.605596,320,23.935258,0,0,0.01181103
ST PETERSBURG AP,FL,27.7628,-82.6261,2.4,20170124,59,69.08,,6.934514,320,27.066974,0,0,0
ST PETERSBURG AP,FL,27.7628,-82.6261,2.4,20170201,55.04,71.06,,4.026492,320,12.079476,0,0,0
ST PETERSBURG AP,FL,27.7628,-82.6261,2.4,20170225,64.94,77,,6.71082,320,19.01399,0,0,0
ST PETERSBURG AP,FL,27.7628,-82.6261,2.4,20170309,64.94,78.98,,5.144962,320,17.000744,0,0,0
ST PETERSBURG AP,FL,27.7628,-82.6261,2.4,20170407,62.96,69.08,,11.408394,320,29.08022,0,0,0
ST PETERSBURG AP,FL,27.7628,-82.6261,2.4,20170506,64.94,73.04,,10.513618,320,36.014734,0,0,0
ST PETERSBURG AP,FL,27.7628,-82.6261,2.4,20170508,69.08,82.04,,6.71082,320,21.922012,0,0,0
ST PETERSBURG AP,FL,27.7628,-82.6261,2.4,20170526,73.04,84.92,,4.697574,320,19.01399,0,0,0
ST PETERSBURG AP,FL,27.7628,-82.6261,2.4,20170812,78.08,89.96,,5.816044,320,19.01399,0,0,0.01968505
ST PETERSBURG AP,FL,27.7628,-82.6261,2.4,20170818,80.06,89.06,,6.934514,320,23.040482,0,0,0
DALHART MUNI AP,TX,36.0167,-102.55,1216.2,20170428,42.98,62.96,54.5,9.171454,320,34.001488,0,0,0.66141768
DALHART MUNI AP,TX,36.0167,-102.55,1216.2,20170509,55.04,77,66.92,12.30317,320,31.093466,0,0,0.55905542
DALHART MUNI AP,TX,36.0167,-102.55,1216.2,20170520,33.98,69.08,50.54,7.158208,320,19.908766,0,0,0
DALHART MUNI AP,TX,36.0167,-102.55,1216.2,20170713,66.02,96.08,80.42,8.724066,320,36.014734,0,0,0
DALHART MUNI AP,TX,36.0167,-102.55,1216.2,20170815,60.08,89.96,73.76,10.06623,320,42.054472,0,0,0.01181103
CHINA LAKE NAF,CA,35.6875,-117.6931,679.7,20170114,48.02,82.94,,,320,21.027236,,,0
CHINA LAKE NAF,CA,35.6875,-117.6931,679.7,20170508,44.06,80.06,,8.500372,320,33.106712,,,0
NORTH ISLAND NAS,CA,32.7,-117.2,7.9,20170101,46.04,57.92,,5.816044,320,18.119214,,,0
NORTH ISLAND NAS,CA,32.7,-117.2,7.9,20170103,48.02,60.08,,4.697574,320,14.092722,,,0
NORTH ISLAND NAS,CA,32.7,-117.2,7.9,20170104,46.04,62.96,,4.026492,320,17.000744,,,0
NORTH ISLAND NAS,CA,32.7,-117.2,7.9,20170107,48.92,66.92,,2.908022,320,12.079476,,,0
NORTH ISLAND NAS,CA,32.7,-117.2,7.9,20170126,39.92,59,,5.368656,320,19.908766,,,0
NORTH ISLAND NAS,CA,32.7,-117.2,7.9,20170208,51.98,66.92,,8.276678,320,21.922012,,,0
NORTH ISLAND NAS,CA,32.7,-117.2,7.9,20170209,55.94,66.92,,8.94776,320,23.935258,,,0
NORTH ISLAND NAS,CA,32.7,-117.2,7.9,20170215,51.98,69.98,,5.59235,320,21.027236,,,0
NORTH ISLAND NAS,CA,32.7,-117.2,7.9,20170221,51.98,71.06,,7.605596,320,23.040482,,,0
NORTH ISLAND NAS,CA,32.7,-117.2,7.9,20170223,46.94,59,,9.842536,320,25.053728,,,0
NORTH ISLAND NAS,CA,32.7,-117.2,7.9,20170301,46.04,66.02,,5.816044,320,19.01399,,,0
NORTH ISLAND NAS,CA,32.7,-117.2,7.9,20170330,53.06,66.02,,7.381902,320,19.908766,,,0
NORTH ISLAND NAS,CA,32.7,-117.2,7.9,20170405,57.92,73.94,,6.263432,320,19.01399,,,0
NORTH ISLAND NAS,CA,32.7,-117.2,7.9,20170409,51.98,66.92,,7.605596,320,23.935258,,,0
NORTH ISLAND NAS,CA,32.7,-117.2,7.9,20170413,59,71.96,,11.632088,320,25.053728,,,0
NORTH ISLAND NAS,CA,32.7,-117.2,7.9,20170417,57.92,73.04,,9.618842,320,21.027236,,,0
NORTH ISLAND NAS,CA,32.7,-117.2,7.9,20170418,60.98,69.08,,8.500372,320,19.01399,,,0
NORTH ISLAND NAS,CA,32.7,-117.2,7.9,20170425,59,69.08,,8.052984,320,23.935258,,,0
NORTH ISLAND NAS,CA,32.7,-117.2,7.9,20170429,55.94,80.06,,8.500372,320,23.040482,,,0
NORTH ISLAND NAS,CA,32.7,-117.2,7.9,20170523,60.98,71.06,,8.94776,320,21.027236,,,0
NORTH ISLAND NAS,CA,32.7,-117.2,7.9,20170608,62.06,71.06,,8.276678,320,25.053728,,,0
NORTH ISLAND NAS,CA,32.7,-117.2,7.9,20170807,69.98,78.08,,8.724066,320,21.922012,,,0
NORTH ISLAND NAS,CA,32.7,-117.2,7.9,20170811,66.92,75.92,,8.500372,320,18.119214,,,0
NORTH ISLAND NAS,CA,32.7,-117.2,7.9,20170828,68,77,,10.737312,320,27.96175,,,0
NORTH ISLAND NAS,CA,32.7,-117.2,7.9,20170829,62.06,80.06,,4.921268,320,19.01399,,,0
NORTH ISLAND NAS,CA,32.7,-117.2,7.9,20170905,69.08,78.98,,9.618842,320,23.935258,,,0
NORTH ISLAND NAS,CA,32.7,-117.2,7.9,20170910,69.08,78.98,,8.724066,320,19.01399,,,0
NORTH ISLAND NAS,CA,32.7,-117.2,7.9,20170911,66.92,80.96,,6.263432,320,18.119214,,,0
PALM SPRINGS RGNL AP,CA,33.8281,-116.5053,128.3,20170103,44.96,57.92,,1.11847,320,8.94776,0,0,0
PALM SPRINGS RGNL AP,CA,33.8281,-116.5053,128.3,20170115,46.94,69.98,,3.802798,320,18.119214,0,0,0
PALM SPRINGS RGNL AP,CA,33.8281,-116.5053,128.3,20170117,42.98,69.98,,4.47388,320,14.987498,0,0,0
PALM SPRINGS RGNL AP,CA,33.8281,-116.5053,128.3,20170120,46.94,60.08,,4.026492,320,25.948504,0,0,0.68897675
PALM SPRINGS RGNL AP,CA,33.8281,-116.5053,128.3,20170125,37.04,60.98,,2.908022,320,12.974252,0,0,0
PALM SPRINGS RGNL AP,CA,33.8281,-116.5053,128.3,20170204,50,73.04,,3.802798,320,17.000744,0,0,0
PALM SPRINGS RGNL AP,CA,33.8281,-116.5053,128.3,20170205,50,71.06,,3.131716,320,17.000744,0,0,0
PALM SPRINGS RGNL AP,CA,33.8281,-116.5053,128.3,20170207,53.06,78.08,,4.697574,320,25.948504,0,0,0
PALM SPRINGS RGNL AP,CA,33.8281,-116.5053,128.3,20170210,59,82.04,,4.026492,320,23.040482,0,0,0
PALM SPRINGS RGNL AP,CA,33.8281,-116.5053,128.3,20170215,53.96,82.04,,4.921268,320,14.987498,0,0,0
PALM SPRINGS RGNL AP,CA,33.8281,-116.5053,128.3,20170225,42.98,66.92,,4.697574,320,23.935258,0,0,0
PALM SPRINGS RGNL AP,CA,33.8281,-116.5053,128.3,20170304,53.06,73.94,,5.816044,320,19.908766,0,0,0
PALM SPRINGS RGNL AP,CA,33.8281,-116.5053,128.3,20170305,53.96,73.04,,7.158208,320,36.014734,0,0,0
PALM SPRINGS RGNL AP,CA,33.8281,-116.5053,128.3,20170315,62.96,96.08,,3.35541,320,23.935258,0,0,0
PALM SPRINGS RGNL AP,CA,33.8281,-116.5053,128.3,20170319,64.04,93.92,,6.039738,320,23.040482,0,0,0
PALM SPRINGS RGNL AP,CA,33.8281,-116.5053,128.3,20170325,60.08,82.94,,10.289924,320,38.922756,0,0,0
PALM SPRINGS RGNL AP,CA,33.8281,-116.5053,128.3,20170407,64.04,89.06,,3.579104,320,21.922012,0,0,0
PALM SPRINGS RGNL AP,CA,33.8281,-116.5053,128.3,20170411,57.92,91.04,,6.71082,320,35.119958,0,0,0
PALM SPRINGS RGNL AP,CA,33.8281,-116.5053,128.3,20170413,62.06,84.92,,4.697574,320,23.935258,0,0,0
PALM SPRINGS RGNL AP,CA,33.8281,-116.5053,128.3,20170414,57.92,84.92,,8.94776,320,29.08022,0,,0
PALM SPRINGS RGNL AP,CA,33.8281,-116.5053,128.3,20170420,62.06,95,,9.395148,320,33.106712,0,0,0
PALM SPRINGS RGNL AP,CA,33.8281,-116.5053,128.3,20170425,66.92,84.02,,16.105968,320,42.949248,0,0,0
PALM SPRINGS RGNL AP,CA,33.8281,-116.5053,128.3,20170428,69.98,89.96,,11.1847,320,36.014734,0,0,0
PALM SPRINGS RGNL AP,CA,33.8281,-116.5053,128.3,20170430,60.98,93.92,,6.487126,320,23.935258,0,0,0
PALM SPRINGS RGNL AP,CA,33.8281,-116.5053,128.3,20170502,69.08,105.98,,5.59235,320,25.948504,0,0,0
PALM SPRINGS RGNL AP,CA,33.8281,-116.5053,128.3,20170503,71.06,105.98,,4.47388,320,18.119214,0,0,0
PALM SPRINGS RGNL AP,CA,33.8281,-116.5053,128.3,20170504,75.02,107.06,,6.71082,320,25.948504,0,0,0
PALM SPRINGS RGNL AP,CA,33.8281,-116.5053,128.3,20170505,73.04,104,,10.513618,320,36.90951,0,0,0
PALM SPRINGS RGNL AP,CA,33.8281,-116.5053,128.3,20170506,55.94,80.96,,13.42164,320,42.949248,0,0,0
PALM SPRINGS RGNL AP,CA,33.8281,-116.5053,128.3,20170507,53.06,66.92,,6.71082,320,27.96175,0,0,0
PALM SPRINGS RGNL AP,CA,33.8281,-116.5053,128.3,20170513,62.06,91.04,,12.750558,320,34.001488,0,0,0
PALM SPRINGS RGNL AP,CA,33.8281,-116.5053,128.3,20170519,66.02,93.92,,5.816044,320,23.040482,0,0,0
PALM SPRINGS RGNL AP,CA,33.8281,-116.5053,128.3,20170522,73.04,109.04,,6.263432,320,25.948504,0,0,0
PALM SPRINGS RGNL AP,CA,33.8281,-116.5053,128.3,20170531,69.08,93.92,,6.487126,320,19.908766,0,0,0
PALM SPRINGS RGNL AP,CA,33.8281,-116.5053,128.3,20170601,68,95,,6.039738,320,19.908766,0,0,0
PALM SPRINGS RGNL AP,CA,33.8281,-116.5053,128.3,20170605,75.92,107.96,,5.368656,320,21.027236,0,0,0
PALM SPRINGS RGNL AP,CA,33.8281,-116.5053,128.3,20170606,77,104,,7.605596,320,25.053728,0,0,0
PALM SPRINGS RGNL AP,CA,33.8281,-116.5053,128.3,20170607,71.06,102.02,,6.263432,320,27.066974,0,0,0
PALM SPRINGS RGNL AP,CA,33.8281,-116.5053,128.3,20170608,69.08,102.02,,8.724066,320,36.014734,0,0,0
PALM SPRINGS RGNL AP,CA,33.8281,-116.5053,128.3,20170616,77,113,,5.816044,320,23.040482,0,0,0
PALM SPRINGS RGNL AP,CA,33.8281,-116.5053,128.3,20170618,78.98,116.96,,5.144962,320,23.935258,0,0,0
PALM SPRINGS RGNL AP,CA,33.8281,-116.5053,128.3,20170619,82.04,118.94,,5.144962,320,25.948504,0,0,0
PALM SPRINGS RGNL AP,CA,33.8281,-116.5053,128.3,20170622,82.94,113,,3.802798,320,18.119214,0,0,0
PALM SPRINGS RGNL AP,CA,33.8281,-116.5053,128.3,20170627,78.08,114.98,,10.06623,320,36.014734,0,0,0
PALM SPRINGS RGNL AP,CA,33.8281,-116.5053,128.3,20170701,78.98,107.96,,7.605596,320,27.066974,0,0,0
PALM SPRINGS RGNL AP,CA,33.8281,-116.5053,128.3,20170702,77,107.06,,6.487126,320,25.948504,0,0,0
PALM SPRINGS RGNL AP,CA,33.8281,-116.5053,128.3,20170713,84.02,113,,6.71082,320,29.974996,0,0,0
PALM SPRINGS RGNL AP,CA,33.8281,-116.5053,128.3,20170716,87.98,107.06,,7.605596,320,19.908766,0,0,0
PALM SPRINGS RGNL AP,CA,33.8281,-116.5053,128.3,20170717,84.92,107.96,,7.605596,320,23.935258,0,0,0
PALM SPRINGS RGNL AP,CA,33.8281,-116.5053,128.3,20170722,82.04,111.02,,4.47388,320,19.01399,0,0,0
PALM SPRINGS RGNL AP,CA,33.8281,-116.5053,128.3,20170728,82.04,105.98,,6.71082,320,21.922012,0,0,0
PALM SPRINGS RGNL AP,CA,33.8281,-116.5053,128.3,20170729,82.94,107.96,,6.71082,320,27.066974,0,0,0
PALM SPRINGS RGNL AP,CA,33.8281,-116.5053,128.3,20170730,82.04,111.02,,6.263432,320,23.040482,0,0,0
PALM SPRINGS RGNL AP,CA,33.8281,-116.5053,128.3,20170805,82.94,109.04,,7.605596,320,29.974996,0,0,0
PALM SPRINGS RGNL AP,CA,33.8281,-116.5053,128.3,20170806,82.04,107.06,,8.276678,320,27.96175,0,0,0
PALM SPRINGS RGNL AP,CA,33.8281,-116.5053,128.3,20170817,75.02,105.98,,6.263432,320,25.053728,0,0,0
PALM SPRINGS RGNL AP,CA,33.8281,-116.5053,128.3,20170818,75.92,107.96,,6.039738,320,23.040482,0,0,0
PALM SPRINGS RGNL AP,CA,33.8281,-116.5053,128.3,20170819,78.08,105.98,,7.605596,320,29.974996,0,0,0
PALM SPRINGS RGNL AP,CA,33.8281,-116.5053,128.3,20170821,73.94,107.06,,5.816044,320,25.053728,0,0,0
PALM SPRINGS RGNL AP,CA,33.8281,-116.5053,128.3,20170826,86,114.98,,6.71082,320,21.027236,0,0,0
PALM SPRINGS RGNL AP,CA,33.8281,-116.5053,128.3,20170904,82.04,102.02,,6.934514,320,23.935258,0,0,0
PALM SPRINGS RGNL AP,CA,33.8281,-116.5053,128.3,20170905,80.06,107.96,,5.368656,320,23.935258,0,0,0
PALM SPRINGS RGNL AP,CA,33.8281,-116.5053,128.3,20170912,80.06,109.04,,7.158208,320,27.066974,0,0,0
PALM SPRINGS RGNL AP,CA,33.8281,-116.5053,128.3,20170913,77,102.92,,10.737312,320,33.106712,0,0,0
PALM SPRINGS RGNL AP,CA,33.8281,-116.5053,128.3,20170915,68,91.04,,9.842536,320,29.974996,0,0,0
PALM SPRINGS RGNL AP,CA,33.8281,-116.5053,128.3,20170916,69.98,96.98,,7.82929,320,21.922012,0,0,0
PALM SPRINGS RGNL AP,CA,33.8281,-116.5053,128.3,20170917,66.92,95,,7.605596,320,21.922012,0,0,0
FRESNO YOSEMITE INTL AP,CA,36.78,-119.7194,101.5,20170105,35.96,55.94,53.78,9.171454,320,23.040482,0,0,0
FRESNO YOSEMITE INTL AP,CA,36.78,-119.7194,101.5,20170219,48.02,59,53.24,9.171454,320,23.040482,0,0,0.0787402
FRESNO YOSEMITE INTL AP,CA,36.78,-119.7194,101.5,20170228,35.06,59,47.12,6.263432,320,17.000744,0,0,0
FRESNO YOSEMITE INTL AP,CA,36.78,-119.7194,101.5,20170302,37.94,66.92,51.62,2.684328,320,14.987498,0,0,0
FRESNO YOSEMITE INTL AP,CA,36.78,-119.7194,101.5,20170307,35.96,62.96,48.56,3.802798,320,12.974252,0,0,0
FRESNO YOSEMITE INTL AP,CA,36.78,-119.7194,101.5,20170312,51.08,75.92,62.96,3.35541,320,14.987498,0,0,0
FRESNO YOSEMITE INTL AP,CA,36.78,-119.7194,101.5,20170402,51.08,80.06,64.58,4.921268,320,23.040482,0,0,0
FRESNO YOSEMITE INTL AP,CA,36.78,-119.7194,101.5,20170423,53.06,75.02,64.22,12.30317,320,25.948504,0,0,0
FRESNO YOSEMITE INTL AP,CA,36.78,-119.7194,101.5,20170425,51.08,71.96,60.08,14.316416,320,29.08022,0,0,0
FRESNO YOSEMITE INTL AP,CA,36.78,-119.7194,101.5,20170512,55.04,71.96,64.22,16.553356,320,31.988242,0,0,0
FRESNO YOSEMITE INTL AP,CA,36.78,-119.7194,101.5,20170811,68,100.94,84.2,7.605596,320,17.000744,0,0,0
FRESNO YOSEMITE INTL AP,CA,36.78,-119.7194,101.5,20170814,66.92,93.02,81.32,8.94776,320,23.040482,0,0,0
FRESNO YOSEMITE INTL AP,CA,36.78,-119.7194,101.5,20170907,68,91.94,81.14,10.289924,320,27.066974,0,0,0
FRESNO YOSEMITE INTL AP,CA,36.78,-119.7194,101.5,20170916,60.08,87.98,72.86,4.921268,320,19.01399,0,0,0
MARYSVILLE YUBA CO AP,CA,39.1019,-121.5678,18.9,20170105,35.06,48.92,,8.276678,320,19.01399,0,0,0
MARYSVILLE YUBA CO AP,CA,39.1019,-121.5678,18.9,20170112,39.02,50,,5.368656,320,18.119214,,0,0.22834658
MARYSVILLE YUBA CO AP,CA,39.1019,-121.5678,18.9,20170117,31.1,44.96,,3.579104,320,14.092722,0,0,0
MARYSVILLE YUBA CO AP,CA,39.1019,-121.5678,18.9,20170131,32,59,,1.789552,320,8.94776,0,0,0
MARYSVILLE YUBA CO AP,CA,39.1019,-121.5678,18.9,20170213,39.92,60.98,,2.684328,320,8.94776,0,0,0
MARYSVILLE YUBA CO AP,CA,39.1019,-121.5678,18.9,20170301,35.06,62.96,,2.908022,320,12.079476,0,0,0
MARYSVILLE YUBA CO AP,CA,39.1019,-121.5678,18.9,20170308,44.06,69.08,,4.026492,320,16.105968,0,0,0
MARYSVILLE YUBA CO AP,CA,39.1019,-121.5678,18.9,20170325,48.92,64.04,,3.802798,320,12.079476,,0,0.01181103
MARYSVILLE YUBA CO AP,CA,39.1019,-121.5678,18.9,20170402,50,80.96,,8.052984,320,25.948504,0,0,0
MARYSVILLE YUBA CO AP,CA,39.1019,-121.5678,18.9,20170403,48.02,73.94,,11.855782,320,29.08022,0,0,0
MARYSVILLE YUBA CO AP,CA,39.1019,-121.5678,18.9,20170428,48.92,73.04,,15.882274,320,34.001488,0,0,0
MARYSVILLE YUBA CO AP,CA,39.1019,-121.5678,18.9,20170429,50,80.96,,8.500372,320,23.040482,0,0,0
MARYSVILLE YUBA CO AP,CA,39.1019,-121.5678,18.9,20170501,53.96,89.06,,10.737312,320,29.08022,0,0,0
MARYSVILLE YUBA CO AP,CA,39.1019,-121.5678,18.9,20170506,50,69.98,,6.487126,320,23.935258,0,0,0
MARYSVILLE YUBA CO AP,CA,39.1019,-121.5678,18.9,20170508,51.08,86,,3.802798,320,17.000744,0,0,0
MARYSVILLE YUBA CO AP,CA,39.1019,-121.5678,18.9,20170512,44.96,71.96,,6.71082,320,21.027236,,,0
MARYSVILLE YUBA CO AP,CA,39.1019,-121.5678,18.9,20170617,73.94,100.94,,11.1847,320,25.053728,0,0,0
MARYSVILLE YUBA CO AP,CA,39.1019,-121.5678,18.9,20170809,60.98,93.92,,6.263432,320,31.093466,0,0,0
MARYSVILLE YUBA CO AP,CA,39.1019,-121.5678,18.9,20170901,66.92,109.94,,6.039738,320,16.105968,0,0,0
MARYSVILLE YUBA CO AP,CA,39.1019,-121.5678,18.9,20170915,55.04,86,,3.35541,320,14.092722,0,0,0
SAN LUIS OBISPO AP,CA,35.2372,-120.6414,61,20170105,41,60.98,,5.368656,320,21.922012,,0,0.0393701
SAN LUIS OBISPO AP,CA,35.2372,-120.6414,61,20170129,37.04,78.98,,3.579104,320,14.987498,0,0,0
SAN LUIS OBISPO AP,CA,35.2372,-120.6414,61,20170204,48.92,64.94,,5.59235,320,18.119214,0,0,0
SAN LUIS OBISPO AP,CA,35.2372,-120.6414,61,20170208,60.98,69.08,,3.579104,320,14.092722,0,0,0.01968505
SAN LUIS OBISPO AP,CA,35.2372,-120.6414,61,20170210,55.94,62.96,,6.263432,320,19.01399,0,0,0.20866153
SAN LUIS OBISPO AP,CA,35.2372,-120.6414,61,20170212,46.94,71.06,,6.263432,320,25.053728,0,0,0
SAN LUIS OBISPO AP,CA,35.2372,-120.6414,61,20170213,42.98,68,,6.039738,320,19.908766,0,0,0
SAN LUIS OBISPO AP,CA,35.2372,-120.6414,61,20170214,46.94,73.04,,2.908022,320,19.908766,0,0,0
SAN LUIS OBISPO AP,CA,35.2372,-120.6414,61,20170224,39.92,64.04,,8.94776,320,27.96175,0,0,0
SAN LUIS OBISPO AP,CA,35.2372,-120.6414,61,20170304,46.94,64.04,,5.59235,320,19.908766,0,0,0
SAN LUIS OBISPO AP,CA,35.2372,-120.6414,61,20170309,57.02,84.02,,7.158208,320,23.935258,0,0,0
SAN LUIS OBISPO AP,CA,35.2372,-120.6414,61,20170317,50,80.06,,2.460634,320,12.974252,0,0,0
SAN LUIS OBISPO AP,CA,35.2372,-120.6414,61,20170323,42.98,66.02,,9.171454,320,31.988242,0,0,0
SAN LUIS OBISPO AP,CA,35.2372,-120.6414,61,20170324,44.96,66.92,,4.250186,320,19.01399,,0,0.09055123
SAN LUIS OBISPO AP,CA,35.2372,-120.6414,61,20170328,53.06,73.04,,11.408394,320,27.96175,0,0,0
SAN LUIS OBISPO AP,CA,35.2372,-120.6414,61,20170329,53.06,80.96,,10.737312,320,31.093466,0,0,0
SAN LUIS OBISPO AP,CA,35.2372,-120.6414,61,20170413,50,64.94,,9.395148,320,23.040482,0,0,0.09055123
SAN LUIS OBISPO AP,CA,35.2372,-120.6414,61,20170419,51.08,73.94,,8.724066,320,33.106712,0,0,0
SAN LUIS OBISPO AP,CA,35.2372,-120.6414,61,20170423,51.98,71.96,,14.54011,320,35.119958,0,0,0
SAN LUIS OBISPO AP,CA,35.2372,-120.6414,61,20170427,53.06,69.98,,14.763804,320,33.106712,0,0,0
SAN LUIS OBISPO AP,CA,35.2372,-120.6414,61,20170501,51.08,89.96,,6.71082,320,29.974996,0,0,0
SAN LUIS OBISPO AP,CA,35.2372,-120.6414,61,20170504,53.96,78.08,,4.921268,320,19.908766,0,0,0
SAN LUIS OBISPO AP,CA,35.2372,-120.6414,61,20170505,51.98,71.96,,8.052984,320,29.08022,0,0,0
SAN LUIS OBISPO AP,CA,35.2372,-120.6414,61,20170512,53.06,71.06,,12.974252,320,31.988242,0,0,0
SAN LUIS OBISPO AP,CA,35.2372,-120.6414,61,20170515,46.94,64.94,,9.171454,320,25.053728,0,0,0
SAN LUIS OBISPO AP,CA,35.2372,-120.6414,61,20170521,50,84.02,,4.697574,320,18.119214,0,0,0
SAN LUIS OBISPO AP,CA,35.2372,-120.6414,61,20170522,51.98,75.92,,5.816044,320,18.119214,0,0,0
SAN LUIS OBISPO AP,CA,35.2372,-120.6414,61,20170530,51.98,75.02,,7.605596,320,27.066974,0,0,0
SAN LUIS OBISPO AP,CA,35.2372,-120.6414,61,20170604,50,80.06,,8.500372,320,25.948504,0,0,0
SAN LUIS OBISPO AP,CA,35.2372,-120.6414,61,20170609,55.04,75.02,,7.605596,320,23.935258,0,0,0
SAN LUIS OBISPO AP,CA,35.2372,-120.6414,61,20170611,46.94,69.08,,14.092722,320,38.922756,,0,0
SAN LUIS OBISPO AP,CA,35.2372,-120.6414,61,20170613,53.06,77,,14.763804,320,34.001488,0,0,0
SAN LUIS OBISPO AP,CA,35.2372,-120.6414,61,20170614,53.06,80.96,,11.408394,320,34.001488,0,0,0
SAN LUIS OBISPO AP,CA,35.2372,-120.6414,61,20170616,60.08,89.96,,11.855782,320,31.988242,0,0,0
SAN LUIS OBISPO AP,CA,35.2372,-120.6414,61,20170617,60.98,89.96,,6.487126,320,19.01399,0,0,0
SAN LUIS OBISPO AP,CA,35.2372,-120.6414,61,20170618,59,87.08,,4.47388,320,19.01399,0,0,0
SAN LUIS OBISPO AP,CA,35.2372,-120.6414,61,20170619,55.94,93.02,,5.59235,320,23.935258,0,0,0
SAN LUIS OBISPO AP,CA,35.2372,-120.6414,61,20170623,57.02,78.08,,6.039738,320,17.000744,0,0,0
SAN LUIS OBISPO AP,CA,35.2372,-120.6414,61,20170706,53.06,84.92,,5.816044,320,19.908766,0,0,0
SAN LUIS OBISPO AP,CA,35.2372,-120.6414,61,20170708,59,98.96,,9.395148,320,29.974996,0,0,0
SAN LUIS OBISPO AP,CA,35.2372,-120.6414,61,20170709,53.96,82.04,,5.59235,320,16.105968,0,0,0
SAN LUIS OBISPO AP,CA,35.2372,-120.6414,61,20170714,55.04,80.06,,8.052984,320,23.935258,0,0,0
SAN LUIS OBISPO AP,CA,35.2372,-120.6414,61,20170721,51.98,80.06,,7.605596,320,27.96175,0,0,0
SAN LUIS OBISPO AP,CA,35.2372,-120.6414,61,20170730,57.02,78.08,,6.487126,320,21.922012,0,0,0
SAN LUIS OBISPO AP,CA,35.2372,-120.6414,61,20170802,60.08,84.02,,4.250186,320,23.040482,0,0,0
SAN LUIS OBISPO AP,CA,35.2372,-120.6414,61,20170803,64.94,87.98,,3.802798,320,18.119214,0,0,0
SAN LUIS OBISPO AP,CA,35.2372,-120.6414,61,20170804,60.98,89.96,,6.263432,320,21.922012,0,0,0
SAN LUIS OBISPO AP,CA,35.2372,-120.6414,61,20170810,57.92,78.98,,7.605596,320,23.935258,0,0,0
SAN LUIS OBISPO AP,CA,35.2372,-120.6414,61,20170813,55.94,78.98,,6.934514,320,21.922012,0,0,0
